,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name,Function,Pathways
b0221,1446.9701200206198,-3.5855378846742703,0.6534655959549449,-3.9566549496701198,7.60065938518022e-05,0.0007700466023571469,fadE,acyl-CoA dehydrogenase,"eco00071  Fatty acid degradation, eco01100  Metabolic pathways, eco01212  Fatty acid metabolism"
b3125,1594.51467877143,-3.5907799322552205,0.762475731366033,-3.3978523193303998,0.000679170725374819,0.0050459869448218,garR,tartronate semialdehyde reductase,"eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways"
b3081,622.531232336018,-3.6072764570143505,0.48443588340241706,-5.3820877980843305,7.362683538450249e-08,1.86170712329385e-06,fadH,"2,4-dienoyl-CoA reductase",
b3950,194.023106673055,-3.6226978810432295,0.831883746602595,-3.1527216293794704,0.00161755978492637,0.010377904888792,frwB,putative PTS enzyme IIB component FrwB,
b3569,1717.2887961891101,-3.65246549317956,0.554334056348808,-4.7849585692973,1.71022606654401e-06,2.78165958607076e-05,xylR,DNA-binding transcriptional dual regulator XylR,
b1009,104.501020017377,-3.65849592839403,0.869806766075087,-3.05642130192918,0.00223996273490002,0.0136956892448265,rutD,putative aminoacrylate hydrolase,"eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways"
b2587,2545.49371547857,-3.67109216461498,0.614420718137409,-4.34733414054181,1.37802204113189e-05,0.00017950079315003702,kgtP,alpha-ketoglutarate:H(+) symporter,
b3098,6483.73611347162,-3.73250714567962,0.679943656101802,-4.01872584758774,5.8513705658240696e-05,0.000615621469670092,yqjD,ribosome- and membrane-associated DUF883 domain-containing protein YqjD,
b1428,708.9259889320821,-3.7539930733349403,0.651544299659268,-4.22687002982786,2.3696444625741896e-05,0.000288674501533836,ydcK,putative enzyme YdcK,
b0723,19729.3931802239,-3.76443430220213,0.52328473141887,-5.2828491569139695,1.2719011387848e-07,2.98996134890896e-06,sdhA,"succinate:quinone oxidoreductase, FAD binding protein","eco00020  Citrate cycle (TCA cycle), eco00190  Oxidative phosphorylation, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b2535,1608.64158988164,-3.7851303151114304,0.6497258890575389,-4.28662357775432,1.8140930409788397e-05,0.00022935319160946802,csiE,stationary phase inducible protein CsiE,
b1020,4341.59075463103,-3.78939916204839,0.610413200925521,-4.56969010142482,4.88445934837576e-06,7.19817841088663e-05,phoH,ATP-binding protein PhoH,
b3361,1443.94803210604,-3.7925772296283102,0.8569271699659309,-3.2588268029117797,0.00111873943377823,0.007804188036754059,fic,putative adenosine monophosphate--protein transferase Fic,
b3951,1117.4225592850698,-3.8365969564394504,0.678565658591879,-4.18028369181811,2.9114564475819202e-05,0.000343551860814666,pflD,putative formate acetyltransferase 2,"eco00620  Pyruvate metabolism, eco00640  Propanoate metabolism, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b1795,15027.6819631712,-3.8447518524657402,0.71932233807871,-3.95476645430475,7.66094497612851e-05,0.0007735497796366,yeaQ,PF04226 family protein YeaQ,
b4485,579.898366133286,-3.84879043701844,0.7390210119592591,-3.8548165626114703,0.00011581643539732,0.00107065958984143,ytfR,galactofuranose ABC transporter putative ATP binding subunit,
b3548,1042.07865064724,-3.85661883870435,0.7186944942543821,-3.9747331606707,7.04582072197354e-05,0.000723579336260013,yhjY,conserved protein YhjY,
b2866,1600.17786955426,-3.8605108107359505,0.732001900599629,-3.90779150763505,9.31436281940309e-05,0.000886927776062782,xdhA,putative xanthine dehydrogenase molybdenum-binding subunit XdhA,"eco00230  Purine metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b4189,1313.66186794821,-3.87043683660964,0.353704601401984,-8.115350564375019,4.843844408079481e-16,7.671119907321659e-14,bsmA,DUF1471 domain-containing putative lipoprotein BsmA,
b1617,38374.5501976928,-3.90887838938995,0.7546833989601199,-3.8544353743544604,0.00011599701770964,0.00107065958984143,uidA,beta-glucuronidase,"eco00040  Pentose and glucuronate interconversions, eco00860  Porphyrin and chlorophyll metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites"
b1723,6531.63905489302,-3.91219622416432,0.554773328430161,-5.24934432663687,1.52641528854481e-07,3.47953303275101e-06,pfkB,6-phosphofructokinase II,"eco00010  Glycolysis / Gluconeogenesis, eco00030  Pentose phosphate pathway, eco00051  Fructose and mannose metabolism, eco00052  Galactose metabolism, eco00680  Methane metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01230  Biosynthesis of amino acids"
b3562,137.862031461615,-3.9123869276641803,0.6476924497500001,-4.4965584032797095,6.9062215705533905e-06,9.66549800269541e-05,yiaA,conserved inner membrane protein YiaA,
b1611,2469.88942473659,-3.91985222360017,0.509879109880825,-5.7265578585532495,1.02488818516396e-08,3.3160091926434e-07,fumC,fumarase C,"eco00020  Citrate cycle (TCA cycle), eco00620  Pyruvate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b4015,839.433480759707,-3.9378378887776697,0.761433067506064,-3.8583008988564504,0.00011417802600602,0.00106037555633369,aceA,isocitrate lyase,"eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01200  Carbon metabolism"
b0382,3571.6049431393394,-3.9557462523502998,0.477580271012804,-6.189004093661691,6.05455111681658e-10,2.77404147876486e-08,iraP,anti-adaptor protein for sigma(S) stabilization,
b4268,687.1012858929049,-3.95860366715132,0.6943670030025301,-4.26086443387711,2.03637732676748e-05,0.00025320080067121203,idnK,"D-gluconate kinase, thermosensitive","eco00030  Pentose phosphate pathway, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b3012,2345.28082572478,-3.96441045964364,0.848420485858116,-3.4940345136118998,0.00047577950592483,0.0036802584404314,dkgA,methylglyoxal reductase DkgA,
b3524,2470.04340749388,-3.9709992007948705,0.7941757137349859,-3.74098470831139,0.000183300674456201,0.00159870066503974,yhjG,AsmA family protein YhjG,
b0788,175.438729060018,-3.9892539894987595,0.9682466675357478,-3.0872855954223,0.00201993427545748,0.0126099216490696,ybhN,conserved inner membrane protein YbhN,
b1668,1319.92996284941,-3.9983498261387496,0.729678807102357,-4.1091365090423295,3.9714127967256e-05,0.000444237215812168,ydhS,FAD/NAD(P) binding domain-containing protein YdhS,
b3494,510.656697161,-4.00326664856596,0.7678576268438091,-3.9112285188994598,9.18278359376813e-05,0.000879968020179882,uspB,putative universal stress (ethanol tolerance) protein B,
b3239,1520.7250930039902,-4.02830613433219,0.8564636888780899,-3.5358254805864195,0.0004065031423809,0.0031936500141622197,yhcO,putative barnase inhibitor,
b2129,417.156953826044,-4.0288521169440905,0.8195521747081409,-3.6957404426664198,0.000219246874536318,0.0018848967013708,yehX,glycine betaine ABC transporter ATP binding subunit YehX,eco02010  ABC transporters
b3099,1669.32167334285,-4.03705178422305,0.846434331306303,-3.58805364089611,0.000333155757659576,0.00268417945453001,yqjE,conserved inner membrane protein YqjE,
b0720,25490.4213396722,-4.05071020242963,0.44330007518130393,-6.881817471341339,5.909370249232269e-12,4.3369012390097296e-10,gltA,citrate synthase,"eco00020  Citrate cycle (TCA cycle), eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b0880,4016.0924175911296,-4.05814896894099,0.7782782664800459,-3.9293773199812203,8.516611316023249e-05,0.0008293360339777981,cspD,DNA replication inhibitor,
b0072,9862.60813178564,-4.06812819036415,0.8347988483195691,-3.6752903966508996,0.00023757902458732002,0.00202514245037747,leuC,3-isopropylmalate dehydratase subunit LeuC,"eco00290  Valine, leucine and isoleucine biosynthesis, eco00660  C5-Branched dibasic acid metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b1480,1184.16418645998,-4.09097842863962,1.1128772847405901,-2.77746564785004,0.0054784630780415795,0.0301999720690461,sra,30S ribosomal subunit protein S22,
b3092,8123.60368535478,-4.106484724665529,0.617234531089516,-5.0329081867505,4.8309452973282e-07,9.59158576677791e-06,uxaC,D-glucoronate/D-galacturonate isomerase,"eco00040  Pentose and glucuronate interconversions, eco01100  Metabolic pathways"
b2664,671.375633763079,-4.11021046792127,0.8912489160364109,-3.4897214593573795,0.00048352423864143494,0.0037115419236532603,csiR,DNA-binding transcriptional repressor CsiR,
b3845,451.695729677546,-4.1299623989033405,0.54298348519162,-5.764378630776889,8.19592323520809e-09,2.74017033497124e-07,fadA,3-ketoacyl-CoA thiolase,"eco00071  Fatty acid degradation, eco00280  Valine, leucine and isoleucine degradation, eco00281  Geraniol degradation, eco00362  Benzoate degradation, eco00592  alpha-Linolenic acid metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01212  Fatty acid metabolism"
b2150,11174.6438767114,-4.1324144650006405,0.9298850584853001,-3.3686039327302097,0.000755499070841707,0.0055446261077138894,mglB,D-galactose/methyl-galactoside ABC transporter periplasmic binding protein,"eco02010  ABC transporters, eco02030  Bacterial chemotaxis"
b2162,679.177663071441,-4.13471502104334,0.56843699434851,-5.514621764961059,3.49530842454825e-08,9.475119864383509e-07,rihB,pyrimidine-specific ribonucleoside hydrolase RihB,"eco00230  Purine metabolism, eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways"
b2131,1410.5095238475399,-4.1435803563783296,0.8114185494065891,-3.8741785711915497,0.00010698494600514499,0.00100285888638467,osmF,glycine betaine ABC transporter periplasmic binding protein OsmF,eco02010  ABC transporters
b4014,2098.2657987151997,-4.145037221642601,0.688304785024326,-4.56925084652935,4.89470664320822e-06,7.19817841088663e-05,aceB,malate synthase A,"eco00620  Pyruvate metabolism, eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01200  Carbon metabolism"
b1415,3252.08492327148,-4.154418811626529,0.515669852480136,-6.117128617186401,9.52764675866443e-10,4.27890882042108e-08,aldA,aldehyde dehydrogenase A,"eco00620  Pyruvate metabolism, eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b2706,1468.59110890275,-4.154598563360101,0.96727680893767,-3.26131933921242,0.00110895073052939,0.00776007615851843,gutM,DNA-binding transcriptional activator GutM,
b3830,1864.7239010486103,-4.16779068860873,0.550507126269775,-5.75431368177486,8.6994491534632e-09,2.84528722856204e-07,ysgA,putative dienelactone hydrolase,"eco00361  Chlorocyclohexane and chlorobenzene degradation, eco00364  Fluorobenzoate degradation, eco00623  Toluene degradation, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b1217,2998.81175424099,-4.168864921761741,0.7199057394969229,-4.40177754934441,1.0736760777760198e-05,0.000144874050135787,chaB,putative cation transport regulator ChaB,
b0419,4286.687357987829,-4.177342474806331,0.7149353657456771,-4.44423737730803,8.820417702033549e-06,0.00012063925847917701,yajO,1-deoxyxylulose-5-phosphate synthase YajO,
b2149,5880.53527234245,-4.17739558538194,0.8906037423838471,-3.56768721505382,0.000360146049124604,0.0028668768831109303,mglA,D-galactose/methyl-galactoside ABC transporter ATP binding subunit,eco02010  ABC transporters
b2094,51.6029112423561,-4.19622474886346,1.1187392953753799,-2.8569880061207793,0.00427681998596492,0.0245122882624161,gatA,galactitol-specific PTS enzyme IIA component,"eco00052  Galactose metabolism, eco01100  Metabolic pathways, eco02060  Phosphotransferase system (PTS)"
b1519,833.170200392779,-4.213479489849971,0.781990023469625,-4.1093612365948395,3.96755033586811e-05,0.000444237215812168,tam,trans-aconitate 2-methyltransferase,
b2702,6908.48767981151,-4.22254834869185,1.1807921852363998,-2.72914098601243,0.00634995494607363,0.0339378586727097,srlA,sorbitol-specific PTS enzyme IIC2 component,"eco00051  Fructose and mannose metabolism, eco01100  Metabolic pathways, eco02060  Phosphotransferase system (PTS)"
b3097,31213.9463760762,-4.22271881986471,0.622344261459297,-5.17835387813805,2.2385230598035398e-07,4.8458387675890995e-06,yqjC,DUF1090 domain-containing protein YqjC,
b3563,138.550867042638,-4.24267045214062,0.709734278471168,-4.56885140045036,4.90404311808494e-06,7.19817841088663e-05,yiaB,conserved inner membrane protein YiaB,
b1732,1796.5531572651,-4.24663427385331,0.969899433737451,-3.34739268930449,0.0008157556412951679,0.00595778816664359,katE,catalase II,"eco00380  Tryptophan metabolism, eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b1724,11760.7929599116,-4.25290592641739,0.65072051331189,-4.99892943263997,5.7649494489562e-07,1.0841708057443301e-05,ydiZ,protein YdiZ,
b0073,8087.498849132159,-4.25451803349185,0.8456112174232379,-3.8487167228091903,0.00011873822045543501,0.00108927836997074,leuB,3-isopropylmalate dehydrogenase,"eco00290  Valine, leucine and isoleucine biosynthesis, eco00660  C5-Branched dibasic acid metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b3671,6466.500031370821,-4.26319462020312,0.8230216996314709,-3.96489499810795,7.34282623002052e-05,0.0007489682754620929,ilvB,acetohydroxy acid synthase I subunit IlvB,"eco00290  Valine, leucine and isoleucine biosynthesis, eco00650  Butanoate metabolism, eco00660  C5-Branched dibasic acid metabolism, eco00770  Pantothenate and CoA biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b2905,22916.9152776246,-4.26355074685389,0.45922890475285,-7.10658826802351,1.18946597244064e-12,1.02260088887825e-10,gcvT,aminomethyltransferase,"eco00260  Glycine, serine and threonine metabolism, eco00630  Glyoxylate and dicarboxylate metabolism, eco00670  One carbon pool by folate, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b1406,1390.4242886662198,-4.280290302429,0.6043177163463721,-5.42808892359009,5.69606604365379e-08,1.47753989011675e-06,pdxI,pyridoxine 4-dehydrogenase,"eco00750  Vitamin B6 metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b4269,2398.3080335739396,-4.283319706925161,0.58590073369723,-5.603883931338189,2.09601093776357e-08,6.12320088517533e-07,ahr,"aldehyde reductase, NADPH-dependent",
b3568,2409.9736378143302,-4.30466666491796,0.48317198686771706,-6.839524547648719,7.94564432886678e-12,5.433737223990939e-10,xylH,xylose ABC transporter membrane subunit,eco02010  ABC transporters
b0655,23143.5561413996,-4.32743361913441,0.6463681333794971,-5.14789242739602,2.63429481911545e-07,5.59858391921501e-06,gltI,glutamate/aspartate ABC transporter periplasmic binding protein,"eco02010  ABC transporters, eco02020  Two-component system"
b3138,297.90069968747,-4.3328550176122,0.6650773513350351,-5.01122916142316,5.4083462331294e-07,1.04255019813016e-05,agaB,galactosamine-specific PTS enzyme IIB component,"eco00052  Galactose metabolism, eco01100  Metabolic pathways, eco02060  Phosphotransferase system (PTS)"
b0453,589.757068163893,-4.346513234243241,0.7969851067214059,-4.19896583514583,2.6813676857514002e-05,0.000321443640096652,ybaY,PF09619 family lipoprotein YbaY,
b2112,367.080117357275,-4.366202561917491,0.9206115372107578,-3.65648530988033,0.000255697057326737,0.00215516091175393,yehE,DUF2574 domain-containing protein YehE,
b3949,585.031528142283,-4.41152036149037,0.76174782633745,-4.478542955472889,7.51542487613963e-06,0.000104211582729512,frwC,putative PTS enzyme IIC component FrwC,
b1197,1425.91570701584,-4.44638271627007,0.7499633881081791,-4.59540128347298,4.31917239147133e-06,6.49819486296861e-05,treA,periplasmic trehalase,"eco00500  Starch and sucrose metabolism, eco01100  Metabolic pathways"
b2574,2354.2281413919395,-4.45090379594807,0.993924600397895,-3.47199756859482,0.0005166010156184389,0.0039353226734073,nadB,L-aspartate oxidase,"eco00250  Alanine, aspartate and glutamate metabolism, eco00760  Nicotinate and nicotinamide metabolism, eco01100  Metabolic pathways"
b0581,1365.4455801976899,-4.4650919574896,1.02403426063924,-3.3837656518704398,0.0007149900202190981,0.00528600729935938,ybdK,carboxylate-amine ligase,"eco00480  Glutathione metabolism, eco01100  Metabolic pathways"
b3515,1087.57660759255,-4.501176974839599,0.6873235174575,-5.0939286753797,3.50718754424687e-07,7.15731730737108e-06,gadW,DNA-binding transcriptional dual regulator GadW,
b2843,1490.66477590194,-4.51117742664503,0.6617675226969311,-5.30575663842761,1.1220657651430302e-07,2.74495600594745e-06,kduI,5-dehydro-4-deoxy-D-glucuronate isomerase,"eco00040  Pentose and glucuronate interconversions, eco01100  Metabolic pathways"
b0334,348.60525832022597,-4.51917071318509,0.9836881505028421,-3.57752679178473,0.000346860675868671,0.0027758079087468897,prpD,2-methylcitrate dehydratase,"eco00640  Propanoate metabolism, eco01100  Metabolic pathways"
b4735,8149.04805744494,-4.52650756375787,0.509683470274472,-6.91901497582175,4.5479478940272594e-12,3.60125663503369e-10,ybgU,protein YbgU,
b3128,1498.1320574005201,-4.535740797760071,0.8949212975516809,-3.9508958021595,7.7859219215315e-05,0.000780927968729609,garD,galactarate dehydratase,"eco00053  Ascorbate and aldarate metabolism, eco01100  Metabolic pathways"
b3141,253.252949094408,-4.55791751472566,0.78407415167957,-4.53773091116985,5.6862752656230305e-06,8.14762013059986e-05,agaI,putative deaminase AgaI,"eco00052  Galactose metabolism, eco01100  Metabolic pathways"
b0836,13218.515701511598,-4.5582440214168205,0.905282519456882,-3.9305343303785003,8.47572898527473e-05,0.000828034692100379,bssR,regulator of biofilm formation,
b1440,850.583591815985,-4.558433216889401,0.990743332226482,-3.59168020731726,0.000328552867115823,0.00265756875578364,ydcS,putative ABC transporter periplasmic binding protein/polyhydroxybutyrate synthase,eco02024  Quorum sensing
b1739,2529.67367855882,-4.5627213015898604,0.8737069358604971,-4.07770747302241,4.54819392137218e-05,0.000492301001251234,osmE,osmotically-inducible lipoprotein OsmE,
b0074,19244.482984376,-4.59394100614535,0.8904555182167501,-4.03607022767704,5.43539524271545e-05,0.00057588395370883,leuA,2-isopropylmalate synthase,"eco00290  Valine, leucine and isoleucine biosynthesis, eco00620  Pyruvate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b2086,1855.38106254067,-4.600895255843151,0.743876742938814,-4.84071493029502,1.29372847112249e-06,2.19933840090823e-05,yegS,lipid kinase,
b4149,885.762273805589,-4.60294471826413,0.9185708178055029,-3.9223374490294396,8.769405488730659e-05,0.000851198100502922,blc,outer membrane lipoprotein Blc,
b3140,233.16482254507702,-4.610366252854111,0.7096237773184341,-5.087718828274269,3.62396118559561e-07,7.318455843931e-06,agaD,galactosamine-specific PTS enzyme IID component,"eco00052  Galactose metabolism, eco01100  Metabolic pathways, eco02060  Phosphotransferase system (PTS)"
b2703,5113.8082317754,-4.6103973674798,1.1080292384611201,-3.2583953944158397,0.00112044175203648,0.007804188036754059,srlE,sorbitol-specific PTS enzyme IIBC1 component,"eco00051  Fructose and mannose metabolism, eco01100  Metabolic pathways, eco02060  Phosphotransferase system (PTS)"
b4119,3908.60152478978,-4.61550709192453,0.487140582585589,-7.421896719699581,1.15454832248833e-13,1.2866799638397699e-11,melA,alpha-galactosidase,"eco00052  Galactose metabolism, eco00561  Glycerolipid metabolism, eco00600  Sphingolipid metabolism, eco01100  Metabolic pathways"
b4230,215.02695845321,-4.6167839674531,0.665292360310326,-5.436382834406889,5.4373064581305993e-08,1.43376544445786e-06,ytfT,galactofuranose ABC transporter putative membrane subunit YtfT,
b1441,444.688826349466,-4.61977488536037,0.9188070663098891,-3.93964632847035,8.1601817807544e-05,0.0008050487533865571,ydcT,putative ABC transporter ATP-binding protein YdcT,eco02024  Quorum sensing
b1195,116.889854882971,-4.6209389868043305,0.9283590932200659,-3.9003646468791495,9.604791281154979e-05,0.000911697696056636,ymgE,PF04226 family protein YmgE,
b1646,1224.95433501187,-4.641727784894099,0.7839508624544309,-4.645352099610429,3.3949692456981604e-06,5.20877125846888e-05,sodC,superoxide dismutase (Cu-Zn),
b4460,895.921125270929,-4.651005316677191,0.7715612446880071,-4.73197084717952,2.22350352711488e-06,3.57781931181212e-05,araH,arabinose ABC transporter membrane subunit,eco02010  ABC transporters
b2904,8910.827917275079,-4.6541442161576,0.45249516236697795,-8.07554316612574,6.717693742005181e-16,1.01067702348468e-13,gcvH,glycine cleavage system H protein,"eco00260  Glycine, serine and threonine metabolism, eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b2302,348.29367704353103,-4.68996411463226,0.910916085291995,-4.05082770434276,5.1036778202981104e-05,0.000544573282314787,yfcG,disulfide reductase,
b2665,3806.55685547567,-4.70409683770519,0.9412761408562951,-3.9351861551866203,8.31322347890218e-05,0.000815745016826975,kbp,K(+) binding protein,
b1010,28.3524160889968,-4.71498601527751,1.29877241240911,-2.86038260420588,0.00423130180159572,0.0242976853454228,rutC,putative aminoacrylate peracid reductase,"eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways"
b3133,345.228467147073,-4.729291910333759,0.9131475216938298,-4.0839971874601,4.4267566658339204e-05,0.00048613543093044807,agaV,N-acetyl-D-galactosamine specific PTS enzyme IIB component,"eco00052  Galactose metabolism, eco01100  Metabolic pathways, eco02060  Phosphotransferase system (PTS)"
b0071,5977.465900105561,-4.73906131651985,0.9559712168639821,-3.9112697647797994,9.1812152891936e-05,0.000879968020179882,leuD,3-isopropylmalate dehydratase subunit LeuD,"eco00290  Valine, leucine and isoleucine biosynthesis, eco00660  C5-Branched dibasic acid metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b1341,1366.93971285599,-4.740479618293059,0.898007405567514,-4.1653104363089195,3.10929185258546e-05,0.000361230084340913,dgcM,diguanylate cyclase DgcM,eco02026  Biofilm formation - Escherichia coli
b4126,2599.13325436977,-4.76444371582101,0.715402840898229,-5.26199156700935,1.42503304389364e-07,3.29238084665783e-06,yjdI,PF06902 family protein YjdI,
b4187,3149.03462836398,-4.76979616339507,0.8315718346862909,-4.53333795849064,5.8058809334633905e-06,8.2520620099468e-05,aidB,putative acyl-CoA dehydrogenase AidB,
b1462,202.765241425665,-4.7718482649105995,0.9309298894218271,-4.051699604632081,5.08469212545265e-05,0.00054447824218815,yddH,flavin reductase-like protein YddH,
b3555,3885.4378293437,-4.7796767912723395,0.925679302203912,-4.08313849329185,4.44315252786386e-05,0.00048616167113972196,yiaG,putative DNA-binding transcriptional regulator YiaG,
b0325,1662.66578843952,-4.8311685224786105,0.8266489506988859,-4.63457737318795,3.57667440629348e-06,5.4354612568369105e-05,yahK,"aldehyde reductase, NADPH-dependent",
b1167,1071.64898558179,-4.83166014333081,1.2697973799309599,-3.0175366589109998,0.00254838216065497,0.0152446956688088,ymgC,protein YmgC,
b0061,650.179459077348,-4.83232901621066,0.9663123639860308,-3.9659318860438995,7.31097402068732e-05,0.000748255810484631,araD,L-ribulose-5-phosphate 4-epimerase AraD,"eco00040  Pentose and glucuronate interconversions, eco00053  Ascorbate and aldarate metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b2543,554.8254023699919,-4.83405265348607,0.8315659920308199,-4.61064147671875,4.0142833587311205e-06,6.06983850573967e-05,yphA,putative inner membrane protein,
b1444,1729.55274967571,-4.83596066404209,1.05463645306148,-3.63723504237577,0.000275580437438986,0.00230339315626086,patD,gamma-aminobutyraldehyde dehydrogenase,"eco00310  Lysine degradation, eco00330  Arginine and proline metabolism, eco00410  beta-Alanine metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b1003,1179.97049276226,-4.85193336446913,0.827738210024537,-4.65356475975049,3.26245075545204e-06,5.060162022244939e-05,yccJ,PF13993 family protein YccJ,
b1746,808.032518655181,-4.85718917586504,1.00901215952287,-3.82273805073766,0.000131977962897768,0.0011889870968843801,astD,aldehyde dehydrogenase,"eco00330  Arginine and proline metabolism, eco01100  Metabolic pathways"
b2809,1115.7982210241,-4.87600815089136,0.970588423944517,-3.99346216714504,6.51154723769448e-05,0.000673307410248202,ygdI,DUF903 domain-containing lipoprotein YgdI,
b2976,13038.906862461201,-4.921648503087781,1.0225151201580698,-3.83529634503744,0.000125412987938179,0.00113323627839634,glcB,malate synthase G,"eco00620  Pyruvate metabolism, eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01200  Carbon metabolism"
b1008,30.860860121240602,-4.962216567750151,1.46796564568405,-2.69912077261441,0.00695229411416323,0.0367652952364098,rutE,putative malonic semialdehyde reductase,"eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways"
b1744,772.982083669846,-4.992215742985179,1.04031024131345,-3.8375242158000695,0.00012428098207656102,0.00113321659111628,astE,succinylglutamate desuccinylase,"eco00330  Arginine and proline metabolism, eco01100  Metabolic pathways"
b1443,854.672231384766,-5.01058001853858,1.07172257772587,-3.7421811408030496,0.000182429935004407,0.00159573161171006,ydcV,putative ABC transporter membrane subunit YdcV,eco02024  Quorum sensing
b4671,1608.38906773785,-5.01910758441807,1.06979054228699,-3.7569107461223705,0.00017202381576172801,0.0015269016567169302,ykgR,putative membrane protein YkgR,
b1011,51.5562670990454,-5.02565541307139,1.29697569686654,-3.1038788335026495,0.00191001535248327,0.0120487131983693,rutB,peroxyureidoacrylate/ureidoacrylate amidohydrolase,"eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways"
b0330,478.60104119358596,-5.02816537972716,0.69970100532618,-5.75698098053947,8.56315544619802e-09,2.83148733380328e-07,prpR,DNA-binding transcriptional dual regulator PrpR,
b0789,486.237950724886,-5.02970739556782,0.6788013553899029,-5.93650463949525,2.91162680333421e-09,1.15025248601794e-07,clsB,cardiolipin synthase B,"eco00564  Glycerophospholipid metabolism, eco01100  Metabolic pathways"
b0871,4722.69972111245,-5.03028377803194,0.746816110994396,-5.39662136193817,6.790748434190621e-08,1.73164085071861e-06,poxB,pyruvate oxidase,"eco00620  Pyruvate metabolism, eco01100  Metabolic pathways"
b1007,47.6338560674576,-5.03347885976978,1.2750758060147098,-3.1633247535113598,0.0015597822860043801,0.0101150536607483,rutF,flavin reductase,"eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways"
